PROVIDER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,CREDENTIAL_TYPE,SPECIALTY1,SPECIALTY2
1659370740,Joseph,A,Altier,DC,Chiropractor,
1659355774,Paul,Eugene,Brown,MD,Gastroenterology,
1659326783,Larry,Clay,Ballinger,DPM,Podiatrist,
1659350734,Peter,Louis,Glickman,MD,"Radiology, Diagnostic",
1659339562,George,Koobs,Wolfer,MD,"Radiology, Diagnostic",
1659317667,Michael,Randall,Brand,MD,"Radiology, Diagnostic",
1659351401,Floriane,Chiady,Wu,MD,Emergency Medicine,
1659303808,Howard,Craig,Goldberg,MD,Urology,
1659317071,John,Lysle,Bradtke,MD,Internal Medicine,
1659373942,Rajendra,Rao,Kattar,MD,Cardiology,
1659388791,William,Derek,Boam,MD,Family Practice,
1659315109,Charles,,Ariz,MD,"Radiology, Diagnostic",
1659363257,Thomas,Michael,Walsh,MD,Family Practice,
1659396356,Gregory,Lewis,Paranay,MD,"Radiology, Diagnostic",
1659303949,Norman,,Feinsmith,MD,Cardiology,Internal Medicine
1659448967,Giovanni,Guerrero,Millare,MD,"Radiology, Diagnostic",Neuroradiology
1659403988,Edward,Jon,Feldman,MD,Gastroenterology,
1659479038,Stephen,Barrett,Levine,MD,Psychiatry,
1659482149,Daria,Beatriz,Maldonado-Knapp,MD,Dermatology,
1659421220,Sharen,Hopewell,Ozarowski,NP,Nurse Practitioner,Advanced Practice Nurse
1659484145,David,Bennett,Wilson,MD,Cardiology,Internal Medicine
1659443497,Ellie,,Grossman,MD,Internal Medicine,
1659483105,Scott,Louis,Johnson,MD,Emergency Medicine,
1659484160,Ewelina,Bulczynski,Griffin,,Obstetrics & Gynecology,
1659442614,Mauricio,,Acevedo,MD,Internal Medicine,
1659476489,Carol,Marie,Haddad,DMD,Dentist,
1659424471,Mohamed,Nizar,Mahomed,MD,"Surgery, Orthopedic",
1659478246,Judah,Moses,Fierstein,MD,Emergency Medicine,
1659479624,Kimberly,Dawn,Allen,OD,Optometrist,
1659480697,Christopher,Imafidon,Obeime,MD,Dermatology,
1659457612,Fred,,Morady,MD,Cardiac Electrophysiology,Cardiology
1659462539,Christine,Walsh,Snyder,ARNP,Nurse Practitioner,Advanced Practice Nurse
1659475218,Mary,Frances,Lachman,MD,Pathology,Cytopathology
1659497451,Cuong,Dinh,Nguyen,MD,Nephrology/Renal Medicine,Internal Medicine
1659432722,Peter,Guy,Cardiello,MD,Pediatrics,
1659449882,Gary,Rolf,Schween,DDS,Dentist,
1659451425,Steven,William,Zils,MD,Emergency Medicine,
1659473817,Thomas,,Aju,MD,"Radiology, Diagnostic",Nuclear Medicine
1659441889,William,David,Dunavant,MD,"Surgery, General",
1659574150,Sean,James,Lyman,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1659540698,Kathleen,Rebecca,Sheridan,DO,Internal Medicine,
1659533008,Arvin,Asim Demetria,Ejaz,,Cardiology,Internal Medicine
1659559276,Patrick,Scott,Hurley,PA,Physician Assistant,
1659538551,Neil,Nathaniel,Jasey,MD,Physical Medicine & Rehabilitation,
1659576197,Kenan,Joel,Sauder,MD,Cytopathology,Pathology
1659546893,Saqib,Shawn,Ansari,MD,Sleep Medicine,Family Practice
1659563641,Roozchehr,,Safi,MD,Family Practice,
1659511004,Pamela,Lynn,Reynolds-Klocke,,Assistive Therapy,
1659597136,Kevin,Paul,Baehl,MD,Cardiology,Nuclear Medicine
1659508232,Manuel,Eduardo,Rodriguez Acosta,MD,Emergency Medicine,
1659589489,Christine,Joy,Phongdara,NP,Advanced Practice Nurse,Nurse Practitioner
1659590792,Tanmaya,Chetan,Shah,MD,"Radiology, Diagnostic",
1659589646,Brandon,Michael,Schooley,MD,"Radiology, Diagnostic",
1659568038,Sam,Salim,Nakat,MD,"Radiology, Diagnostic",
1659530533,Suzanne,Siefert,Kool,MD,"Surgery, General","Surgery, Vascular"
1659527331,Sanjeev,Kumar,Mall,MD,General Practice,Family Practice
1659550861,Vanessa,Roxanne,Holland,,Dermatology,
1659583219,Christie,Ray,Gautreau,,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1659574127,Richard,Shawn,Kinsey,MD,"Pathology, Anatomic",Pathology
1659572089,Taryn,Kristi,Fortune,MD,Neurology,
1659531200,Anna,Marie,Lee,,Hospitalist,Internal Medicine
1659578508,Eric,Alvarez,Lirio,MD,Rheumatology,Internal Medicine
1659574218,Ryan,Michael,Norman,DO,Nephrology/Renal Medicine,Internal Medicine
1659578300,Henry,Shiro,Sebata,MD,"Radiology, Diagnostic",
1659547909,Betty,A,Gilchrist,,Assistive Therapy,
1659531408,Evan,Loren,Kulbacki,MD,Hematology,"Pathology, Anatomic"
1659533925,Gina,Patrice,Armstrong,MD,Physical Medicine & Rehabilitation,
1659530517,Michelle,Evelyn,Morse,MD,Internal Medicine,
1659627701,Karis,Niccole,Martinez,RN,Nurse Practitioner,Advanced Practice Nurse
1659633733,Sarah,Jean,Carmine,PA-C,Physician Assistant,
1659646412,Scott,Alexander,Cleveland,DC,Chiropractor,
1659635225,Cristin,Moira,O'Grady,MD,Family Practice,
1659637130,Jaclyn,Kristin,Guarino,,Nurse Practitioner,
1659618197,Jon,Weslee,Haney,,Physician Assistant,
1659688042,Shakir,Etienne-Tous,Emel,MD,Emergency Medicine,
1659677896,Darlene,Kristina,Jean-Pierre,MD,"Surgery, Orthopedic",
1659669505,Jonathan,E,Dangers,MD,Emergency Medicine,
1659685295,Jagathi,Deepthi,Govindu,MD,Internal Medicine,
1659778660,Valentina,Anatoly,Baranova,,Dentist,
1659725547,Dana,Marie,Spearin,,Optometrist,
1659775708,Maria,Socorro,Agorrilla,FNP,Nurse Practitioner,
1659783488,Joe,,Haddad,MD,Emergency Medicine,
1659765378,Atefeh,,Eslami,PA,Physician Assistant,
1659777118,Sarah,Gould,Owen,,Nurse Practitioner,
1659706455,Nhordia,,Torres,NP-C,Nurse Practitioner,
1659711893,Chimaroke,Nnamdi,Edeoga,MD,Internal Medicine,
1659714970,Jacob,Clark,Smith,,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1659708089,Karen,Daniella,Tellez-Jacques,,Hospitalist,Internal Medicine
1659754471,Grant,Coleman,Dasher,DDS,Dentist,
1659720829,Catherine,Elizabeth,Ellis,,,
1659769016,Bessie,R,Difilippo,CRNP,Nurse Practitioner,Advanced Practice Nurse
1659764108,Laurie,Anne,Quattro,PA-C,Physician Assistant,
1659787182,Kristina,Nada,Dabish,PA-C,Physician Assistant,
1659758498,Alexandra,Tenney,May,,Ophthalmology,
1659701696,Jordan,W,Burke,PA-C,Physician Assistant,
1659788248,Jean,Marie,Burnkrant,,Nurse Practitioner,
1659785764,Kacy,Brooke,Hairell,,Nurse Practitioner,
1164536884,Christopher,Payne,Langford,MD,Emergency Medicine,
1164533667,Stephen,Brian,Kornfeld,MD,"Oncology, Medical",
1164504122,Linglei,,Ma,MD,Dermatopathology,"Pathology, Anatomic"
1164576872,Rozy,Desai,Dunham,MD,Cardiology,
1164530010,James,Allen,Lester Glenn,MD,Cardiology,
1164503660,Kristen,Alexandria,Ray,APRN,Nurse Practitioner,Advanced Practice Nurse
1164524005,Stanley,Rudolph,Watson,MD,Family Practice,
1164545299,Jay,Sriram,Pathmanathan,MD,Neurology,
1164538955,Gina,Fontina,Chiarappa-Bronzo,DPM,Podiatrist,
1164506986,James,Wesley,Harris,DC,Chiropractor,
1164510251,Tracey,Quail,Davidoff,MD,Internal Medicine,
1164594776,Narendra,Naraindas,Sahney,,Internal Medicine,
1164528139,Valerie,Catherine,Mcwhorter,MD,Pathology,
1164540019,Frederick,John,Weisbrot,MD,Neurology,
1164516498,Julie,Lynn,Henderson,NP,Nurse Practitioner,Advanced Practice Nurse
1164511762,Korrin,Kathryn,Meier,MD,Pathology,
1164515011,Robert,Donald,Hudson,MD,Dermatology,
1164636882,Jean,Carleton,Housepian,NP,Nurse Practitioner,Advanced Practice Nurse
1164604153,Peter,,Lapis,MD,Dermatopathology,Pathology
1164658753,Matthew,Henry,Kulzer,,"Radiology, Diagnostic",
1164691747,Negar,,Golesorkhi,MD,"Surgery, General","Surgery, Oncology"
1164640777,Jennifer,,Heller,,Assistive Therapy,
1164666954,Matthew,John,Minn,MD,"Radiology, Diagnostic",
1164601316,Richard,Michael,Cousino,DO,Emergency Medicine,
1164608063,Manisha,,Goel,MD,Hospitalist,Internal Medicine
1164685715,Troy,Kuhio,Takagishi,MD,Rheumatology,Internal Medicine
1164626578,Juan,R,Almeyda-Gomez,MD,General Practice,Pediatrics
1164657391,Anna,Burkhead,Edhegard,MD,Dermatology,
1164620050,Lisa,,Siripun,MD,,
1164632287,Mary,Grace,Brandon,NP,Nurse Practitioner,
1164672895,Celines,Ribeiro,Morales,,"Surgery, General",
1164689840,Fabian,Alberto,Mendoza Ballesteros,MD,Rheumatology,
1164626545,Patricia,Sara,Klem,DO,Dermatology,Family Practice
1164633467,Clem,Ryan,Kirkland,MD,Dermatology,"Surgery, General"
1164673851,Marlene,,Saint-Phard,,Dentist,
1164684965,Timothy,Mackey,Klepper,MD,Family Practice,
1164660288,Kristina,Giangiulio,Mcgroarty,NP,Nurse Practitioner,
1164673893,Safia,,Raza,MD,Internal Medicine,
1164697124,John,Smyth,Michel,DO,Internal Medicine,
1164685111,Shaghig,Romofit,Chorbajian,MD,Hospitalist,Family Practice
1023437654,Michael,Richard,Stengel,,Emergency Medicine,
1023477650,Robin,Lynn,Mckay,,Nurse Practitioner,
1023487949,Hardik,Jentilal,Ajudia,,Pharmacology,
1023439593,Brent,Christopher,Hammack,,Assistive Therapy,
1023463700,Joseph,,Temperato,,Administrator,
1023497310,Darren,,Cuevas,DO,Family Practice,
1023404597,Lilly,Yi,Zhu,,Dermatology,
1023538568,Megan,Lynn,Herring,DPM,Podiatrist,
1164699047,Yinghong,,Wang,MD PHD,Gastroenterology,
1164622429,Daniel,Heriberto,Garza,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1164658951,Purvi,Jairam,Parwani,MD,Cardiology,Internal Medicine
1164630190,Nancy,Carmita,Olinger,,Family Practice,
1164656922,Sarah,Jean,Mills,MD,Emergency Medicine,
1164694527,Robert,Paul,Hosko,DDS,Dentist,
1164697850,Crystal,Renee,Foster,MD,Family Practice,
1164687448,Philip,Glenn,Midgley,DO,Family Practice,
1164670717,Salvatore,Giovanni,Savatta,MD,Psychiatry,
1164686812,Tiffany,Lauren,Kent,MD PHD,Ophthalmology,
1164638151,Brian,Joseph,Plasil,MD,Pathology,
1164620746,Costandinos,,Tsagaratos,DO,Emergency Medicine,
1164644548,Jason,Thomas,Bundy,MD,Anesthesiology,
1164757514,Alexander,James,Cusmano,MD,Internal Medicine,
1164776621,Stacy,A,Lapish,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1164704953,Kenneth,Aaron,Berg,MD,Emergency Medicine,
1164713541,Lauren,Lindsay,Kishman,DPM,Podiatrist,
1164797031,Gary,Allen,Bethea,DDS,Dentist,
1164788188,Erin,Marie,Brumley,,Emergency Medicine,
1164759502,Leeanna,,Gardner,NP,Nurse Practitioner,Advanced Practice Nurse
1164718029,Rebecca,Helen,Klesmith,,Internal Medicine,
1164748802,Leah,Ashley,Carlson,MD,"Radiology, Diagnostic",
1164742615,Michael,John,Ryan,,"Radiology, Diagnostic",
1164714408,Garland,Herring,Mcquinn,MD,"Radiology, Diagnostic","Radiology, Pediatric"
1164780797,Eugene,,Han,MD,Gastroenterology,
1164736294,Ephriam,Thomas,Grimes,MD,Emergency Medicine,
1164752499,Walid,Youssef,Saad,MD,Cardiology,Internal Medicine
1164706065,Sarah,B,Strunk,PA-C,Physician Assistant,
1164764445,Matthew,Christopher,Davis,MD,"Surgery, Neurological",Emergency Medicine
1164776548,Katherine,Dierdre,Paterson,,Nurse Practitioner,Advanced Practice Nurse
1164701538,Noojan,,Kazemi,MD,"Surgery, Neurological",
1164719514,Christina,Maria,Christ,MD,Pulmonary Disease,Internal Medicine
1164805057,Yulia,,Reyes,APRN,Nurse Practitioner,Advanced Practice Nurse
1164823712,Dustin,Wayne,Janzen,,Physician Assistant,
1023552940,Ashley,Marie,Resetarits,PA-C,Physician Assistant,
1023531514,Danielle,Brie,Dolhenty,,Physician Assistant,
1023593142,Danielle,Lynn,Decubellis,ARNP,Nurse Practitioner,Advanced Practice Nurse
1023555067,Jennifer,Ann,Zells,,Nurse Practitioner,
1023689627,Nirupama,,Thummaty,,Pharmacology,
1023632437,Rilladean,Skye,Prince,,Assistive Therapy,
1033114194,Michael,Irwin,Unterman,MD,"Radiology, Diagnostic",
1033180872,John,Clinton,Eudy,,Physician Assistant,
1033101373,John,Eric,Zetterberg,,"Radiology, Diagnostic",
1033190244,Tina,,Musahl,MD,Gastroenterology,Legal Medicine
1033110309,Warren,Stuart,Taranow,DO,"Surgery, Orthopedic",
1033126826,Thalia,,Mayes,MD,Gastroenterology,Internal Medicine
1033124920,Sigurds,,Janners,MD,Internal Medicine,
1033157623,Ernest,Merrow,Bhend,MD,Ophthalmology,
1033132758,Aman,Ali,Shah,MD,Emergency Medicine,Family Practice
1033153184,Robert,,Fine,MD,Emergency Medicine,Internal Medicine
1033140116,Joanne,,Goshow-Harris,DO,Obstetrics & Gynecology,
1033146212,Jesse,Clark,Johnson,MD,"Radiology, Diagnostic",
1033194287,Jimmy,Douglas,Schmidt,MD,Dermatology,
1033178777,Troy,Kenneth,Ashcraft,DO,Family Practice,
1033197629,Bakkiam,,Subbiah,MD,Neurology,Neurophysiology
1033141635,Karthik,,Vamanan,MD,"Surgery, General","Surgery, Vascular"
1033177340,Srinivas,,Mallempati,MD,Physical Medicine & Rehabilitation,
1033162193,Anil,Kumar,Bhardwaj,MD,"Radiology, Diagnostic",Internal Medicine
1164834339,Lee,Yee,Win,MD,Hospitalist,Family Practice
1164800140,Michael,Scott,Schechter,,Internal Medicine,
1164844361,Caroline,Anderson,Cerio,PA-C,Physician Assistant,
1164866174,Kareen,Cheryl,Ayre,MD,"Surgery, General",
1164877510,Ingy,Hanna,Sleman,MD,"Radiology, Diagnostic",
1164832366,Rebecca,Curtz,Coppola,,Nurse Practitioner,
1164873071,Oscar,Kwaku,Okyere,MD,Hospitalist,
1164832903,Alberto,,Gomez,MD,Emergency Medicine,Family Practice
1164890927,Phuong,,Nguyen,,Pharmacology,
1164845574,Annie,Meri,Ganemian,,Chiropractor,
1164842241,Grant,Russell,Plost,MD,Dermatology,
1164898722,Nicole,Ann,Gagliardi,NP,Nurse Practitioner,
1164828554,Kirsten,,Betkowski,,Nurse Practitioner,Advanced Practice Nurse
1164817003,Joseph,Baah,Agyepong,MD,Hospitalist,Internal Medicine
1164819785,Kevin,Kayvan,Zarrabi,MD,,
1164864385,Melissa,Joan,Sanchez,FNP-BC,Nurse Practitioner,
1164875373,Jonathan,Bradley,Munns,PA,Physician Assistant,
1164863494,Kenechukwu,Nneka,Ojukwu,,"Surgery, General",
1164925343,Lana,Marie E,Basto,,Nurse Practitioner,
1164990065,Kristen,Elizabeth,Babicki,,Advanced Practice Nurse,Nurse Practitioner
1164924411,Beatrice,Oluwatoyin,Omidiora,,Nurse Practitioner,
1164980108,Christine,Theresa,De Carlo,,Physician Assistant,
1164998647,Tiara,Alexis,Mckiver,,Pharmacology,
1033105564,Gus,,Katsigiorgis,DO,"Surgery, Orthopedic",
1033102280,Dinesh,,Shukla,MD,Gastroenterology,Neurology
1033136015,Max,,Wiznitzer,MD,"Neurology, Pediatric",
1033132105,Catherine,Marshall,Hurt,MD,Emergency Medicine,
1033153176,Jonathan,Stuart,Silver,MD,Cardiology,Cardiac Electrophysiology
1033180294,Neeraj,,Kochhar,MD,Family Practice,
1033108238,Jennifer,Henderson,Leblanc,,Advanced Practice Nurse,
1033192729,Allison,Marie,Vespa,,Assistive Therapy,
1033172507,Howard,Ross,Goldberg,MD,Otolaryngology,
1033149232,Abbas,,Mirza,MD,Emergency Medicine,Family Practice
1033103874,Christina,Dalton,Pryde,CRNA,Certified Registered Nurse Anesthetist,
1033125950,Matthew,John,Rahaim,MD,"Radiology, Diagnostic","Radiology, Nuclear"
1033157581,Aditi,,Shastri,DPM,Podiatrist,
1033114228,Bryan,Edward,Billions,MD,"Radiology, Diagnostic",
1033183900,Daniel,Paul,Hearld,DO,Emergency Medicine,
1033151758,Allen,Atlee,Flood,MD,Dermatology,
1033179924,Randall,Thomas,Wurtz,MD,Family Practice,
1033147095,James,Joseph,Sferra,MD,"Surgery, Orthopedic",
1033191978,Kelly,Eugene,Hoisington,DO,Family Practice,
1033137641,Kevin,Patrick,Ryan,MD,Cardiology,Internal Medicine
1033163993,Christopher,Michael,Occhino,MD,Emergency Medicine,Family Practice
1033111778,Mark,Michael,Mitros,MD,Physical Medicine & Rehabilitation,
1033113675,Achal,,Sarna,MD,"Radiology, Diagnostic",
1033117130,Mark,Spencer,Wilcox,MD,Physical Medicine & Rehabilitation,
1033193776,Alexander,Peter,Gurrola,MD,Gastroenterology,Internal Medicine
1033158688,Ahmad,,Anjak,MD,Hospitalist,Internal Medicine
1033198163,Doris,Ellen,Wenger,MD,"Radiology, Diagnostic",
1033163720,Martin,Gerald,Butler,MD,"Radiology, Diagnostic",
1033170543,Kathryn,Debra,Opheim,MD,Family Practice,
1033158225,Judi,M,Ecker,DPM,Podiatrist,
1033103270,Mary,Pat,Friedlander,MD,Family Practice,
1033161013,Catherine,Ann,Convery,PA,Physician Assistant,
1033110853,Rajaa,M,Zayoud,MD,Emergency Medicine,Family Practice
1033134432,Michael,Leo,Hogan,MD,Cardiology,"Cardiology, Interventional"
1033153986,Donald,Lee,Kreipke,MD,"Radiology, Diagnostic",
1033171178,Anju,Manoj,Wagh,MD,"Emergency Medicine, Pediatric",
1033161567,Allen,Roy,Pearce,MD,Ophthalmology,
1033130315,Paul,Jude,Lama,MD,Ophthalmology,
1033115241,Kamlesh,Babarpuri,Gosai,MD,Occupational Medicine,Internal Medicine
1033191226,Laurence,Akram,Tawil,MD,Internal Medicine,
1033132279,Steven,Andrew,Roberts,MD,Cardiology,Internal Medicine
1033141320,Alan,David,Askenase,MD,Cardiology,
1164974150,Alana,Ling,Holt,PA-C,Physician Assistant,
1164944039,Gerrie,Jones,Walters,NP,Nurse Practitioner,Advanced Practice Nurse
1033177753,Gretchen,Mourlam,Feller,MD,"Surgery, General",
1164916615,Odelaisys,,Enriquez,MD,General Practice,Internal Medicine
1164977013,Erika,Michele,Pinto,PA,Physician Assistant,
1164921367,Rebecca,Jean,Zentner,,Nurse Practitioner,
1174067995,Paymon,,Sedaghat-Yazdi,PT,Assistive Therapy,
1174057012,Moshe,Michael,Borohov,PA,Physician Assistant,
1174053920,Kyle,R,Johnson,,Family Practice,
1174042964,Toni,Davison,Morrow,PA-C,Physician Assistant,
1174019129,Robert,Joseph,Borromeo,,Assistive Therapy,
1174063812,Jamie,Nichole,Sims,,Nurse Practitioner,
1033281878,Raul,,Galvez-Trevino,MD,"Radiology, Diagnostic","Radiology, Pediatric"
1033204995,Amanda,G,Hoover,DDS,Dentist,
1033288840,John,Craig,Persson,DO,Internal Medicine,
1174060537,Jason,Ryan,Fennema,,Certified Registered Nurse Anesthetist,
1033272851,Jan,Marie,Pesci,PA-C,Physician Assistant,
1033227459,Ramon,,Rego,MD,Internal Medicine,
1033273255,Sharon,Kristine,Cowie,,Nurse Practitioner,
1033234604,Toby,Anthony,Bates,,Rheumatology,
1174156657,Kurt,John,Dilisio,,Nurse Practitioner,
1174181929,Christopher,Mitchell,Ray,PA-C,Physician Assistant,
1033230271,Michael,Anthony,Bolen,MD,"Radiology, Diagnostic",
1033239959,Robert,Peter,Farhat,DO,Physical Medicine & Rehabilitation,
1033250576,Nicole,Allison,Johnson,,Physician Assistant,
1174188585,Clem,Vance,Pope,PA,Physician Assistant,
1033215520,Jeffrey,Alan,Tuvlin,MD,Gastroenterology,
1033288527,Henry,Vincent,Giacinto,MD,Emergency Medicine,
1033206735,Phillip,Ryan,Hill,MD,"Radiology, Diagnostic",General Practice
1033268503,Ellie,Elham,Samadani,MD,Ophthalmology,
1033282637,Kevin,Jeffrey,Pelton,MD,"Surgery, Orthopedic",
1033281340,Jane,Mencher,Gold,MD,Internal Medicine,
1033252390,Marianne,Edwards,Dawn,MD,Dermatology,
1033292354,Eddie,Carroll,Durant,,Dentist,
1033228549,Peter,Seth,Hallarman,MD,Dermatology,
1033288303,Ellen,Thompson,Leavell,MD,Emergency Medicine,
1033290093,Jason,Michael,Leonard,MD,Family Practice,
1033215371,Uchechi,Theodore,Opaigbeogu,,Family Practice,
1033215819,Michael,Louis,Brescia,MD,Pulmonary Disease,
1033268768,Erma,Ruth,Johnmeyer-Schutte,,Nurse Practitioner,Advanced Practice Nurse
1033275896,Keith,Wade,Ellis,MD,Internal Medicine,
1033381983,Na,,Ma,MD,Ophthalmology,
1033376595,Scott,Francis,Reising,,Cardiology,Internal Medicine
1033371596,Ivan,Rafael,Rohena-Quinquilla,MD,"Radiology, Diagnostic",
1033302351,Michael,Joseph,Khan,DO,Internal Medicine,
1033360508,Marcus,Alexander,Saunders,MD,Emergency Medicine,
1033373980,Scott,D,Perrin,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1033341029,Isabel,,Alonso Zieja,OD,Optometrist,
1033355912,Sangeeta,Lakshmi,Komerally,MD,Internal Medicine,
1033307939,Samuel,William,Cook,PA-C,Physician Assistant,
1033305305,Andrew,,Zadeh,MD,Cardiac Electrophysiology,Internal Medicine
1033376371,Maria,Isabel,Hicks,MD,Dermatology,Internal Medicine
1033321567,Richard,Bruce,Fries,MD,"Surgery, Vascular",
1033358734,Brian,Albert,Staub,MD,Cardiology,Internal Medicine
1033377478,Lawrence,Stuart,Liebman,MD,"Radiology, Diagnostic",
1033379508,Olubunmi,,Akinbajo,MD,Anesthesiology,
1033382973,Dave,Joseph,Daigle,,Emergency Medicine,
1033351044,Rajiv,Michael,Patel,MD,Dermatopathology,"Pathology, Anatomic"
1033324900,Jared,Guenter,Wolfert,,Emergency Medicine,
1033342092,Sasmita,,Misra,MD,"Radiology, Diagnostic",
1033375837,Anne,Catherine,Payette,RN FNP,Nurse Practitioner,
1033341060,Hassan,,Zahoorul,MD,Internal Medicine,
1033379151,Baharak,,Bagheri,MD,"Radiology, Diagnostic",Nuclear Medicine
1033394655,Jennifer,Lynn,Thomas,,Nurse Practitioner,Advanced Practice Nurse
1508181306,Karl,Joseph,Coutinho,MD,Urology,
1508150434,Saira,,George,MD,Emergency Medicine,Family Practice
1508110727,Ankita,,Bagaria,PA-C,Physician Assistant,
1508141383,Oluchi,Josephine,Ayichi,,Nurse Practitioner,
1508128976,Katharine,Elizabeth,Hawbaker,MD,Emergency Medicine,Pain Medicine
1508151556,Conroy,,Chow,MD,Dermatology,Internal Medicine
1508123985,Allan,Brian,Chiunda,,"Radiology, Diagnostic",
1508152257,Tobias,Paul,Gopon,MD,Sports Medicine,Family Practice
1508198656,Mary,Anne,Warden,MSN,Advanced Practice Nurse,Nurse Practitioner
1508182346,Pavle,,Doroslovacki,MD,Ophthalmology,
1508152034,Patrick,David,Schneider,MD,Maternal & Fetal Medicine,Obstetrics & Gynecology
1508192212,Kristin,Sarah,Jensen,NP,Nurse Practitioner,Advanced Practice Nurse
1508187592,Jordan,Leigh,Sheran,MD,Obstetrics & Gynecology,
1508186909,Fawzi,Ahmad,Suliaman,MD,Allergy & Immunology,Pediatrics
1508289521,Travis,Peter,Callender,ARNP,Advanced Practice Nurse,
1508205345,Kaley,Judith,Pippin,,"Radiology, Diagnostic",Internal Medicine
1508258161,Megan,Mlinac,Loffredo,MD,Obstetrics & Gynecology,
1508240383,Neda,,Zarghami-Esfahani,MD,Neurology,Cardiology
